nama_tempat,alamat,latitude,longitude,url_tempat,id_review,rating_bintang,nama_reviewer,url_review,isi_review,tanggal_review,rating_layanan,rating_makanan,rating_suasana,panjang_review,sentimen
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURia2VyMi13RRAB,1,Aderia Hanifa Ananda,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURia2VyMi13RRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDbker2-wE%7CCgsIzejatwYQuNapFQ%7C?hl=id,"Kualitas turun, udah 3x lama banget dari jam 6.30 sampe 8.30 baru dateng. Sekarang meja di bagian taman ngga di bersihin. Kotor",2024-09-27,1.0,1.0,1.0,127,negatif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSUNINkphSjRnRRAB,1,OK SANTUY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNINkphSjRnRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICH6JaJ4gE%7CCgwIlJ_UtwYQoK65jwI%7C?hl=id,"Pedesnya dikurangin padahal udah level gede. Kasirnya budek. Pesennya apa di notanya apa, dan menunya beda.",2024-09-26,1.0,2.0,1.0,107,negatif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSUNuaHBqYS1BRRAB,1,M Gabriel Aprinaldi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuaHBqYS1BRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICnhpja-AE%7CCgwIwM7PtwYQkM2lzAM%7C?hl=id,tempatnya jorok kotor..... masa mau makan ngambil sendiri... makanan dimeja tidak dibersihkan,2024-09-25,1.0,1.0,1.0,89,negatif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSUNudXVhZGF3EAE,5,Desi Antika,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNudXVhZGF3EAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICnuuadaw%7CCgwIyfvOtwYQuJvcygI%7C?hl=id,tempat favorit nongki,2024-09-25,5.0,5.0,5.0,21,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSUNuMHBPdVVREAE,1,Mega Fahrika,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuMHBPdVVREAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICn0pOuUQ%7CCgwI35zLtwYQiLPB4wE%7C?hl=id,"Rata2 pegawainya jutek, tidak ada senyum. Nampan kotor, pelayanan kurang cepat padahal tidak seramai biasanya. Rasa mie gacoan nya sedikit berubah. Semoga kedepannya bisa diperbaiki lagi.",2024-09-24,1.0,3.0,3.0,187,negatif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURUOWFXVGxBRRAB,5,novira indriani,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURUOWFXVGxBRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDT9aWTlAE%7CCgwIopDLtwYQkICG1wE%7C?hl=id,tempatnya enak dan makanannya juga enak,2024-09-24,5.0,5.0,4.0,39,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSUNub3ZyNE13EAE,5,Nailah wafika,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNub3ZyNE13EAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICnovr4Mw%7CCgwIuuDJtwYQ6Jbk1AI%7C?hl=id,Mantap,2024-09-24,5.0,5.0,5.0,12,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSUNuZ3FYdEVBEAE,3,Untuk Taaruf,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuZ3FYdEVBEAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICngqXtEA%7CCgwIooDJtwYQ6Pyn2gM%7C?hl=id,"Udang kejunya makin kecil bentuknya ga beraturan, kasirnya kurang senyum. Mie gacoannya agak keras",2024-09-24,3.0,3.0,3.0,98,netral
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSUNuclBuR3dBRRAB,5,Azahra Sabila,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuclBuR3dBRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICnrPnGwAE%7CCgwIoInGtwYQ0O_ZogM%7C?hl=id,Tempat dan makanan nya enakkk,2024-09-23,5.0,5.0,5.0,29,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSUNuelBidnB3RRAB,5,Gigih Wibowo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuelBidnB3RRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICnzPbvpwE%7CCgwIr9PFtwYQgK6LjQI%7C?hl=id,enak tempat nya nyaman pelayanan nya juga baguss,2024-09-23,5.0,5.0,5.0,48,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSUNuaklmTFpnEAE,5,LINE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuaklmTFpnEAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICnjIfLZg%7CCgsIpbnFtwYQ2OfjHw%7C?hl=id,sip,2024-09-23,5.0,5.0,5.0,3,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSUNudFB5Z19RRRAB,5,Anggun Pransiska,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNudFB5Z19RRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICntPyg_QE%7CCgwI_7XEtwYQiPnYmQI%7C?hl=id,"Enakkkk bangettt, tmpt nya nyamannnn",2024-09-23,5.0,5.0,5.0,36,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSUNua1A3dnRnRRAB,1,Musa Arfad,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNua1A3dnRnRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgICnkP7vtgE%7CCgwIgte8twYQyNy9ugI%7C?hl=id,Gw pesen level 1 di kasih level 5,2024-09-21,1.0,1.0,1.0,33,negatif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIXzg2N2F3EAE,1,karel aditya,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIXzg2N2F3EAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDH_867aw%7CCgwIp_u6twYQ-Mbc2gI%7C?hl=id,"lelet,meja ngga dibersihin",2024-09-21,1.0,1.0,1.0,26,negatif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIazR2QXdRRRAB,5,Dewi Ratnasari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIazR2QXdRRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHk4vAwQE%7CCgwIjf2wtwYQsMaOygM%7C?hl=id,Good,2024-09-19,5.0,5.0,5.0,4,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIbFptTFhnEAE,5,Tatia Angraeni,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIbFptTFhnEAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHlZmLXg%7CCgsIgZWrtwYQgJWEJg%7C?hl=id,"Enakkk,tempat nyaa nyaman",2024-09-18,5.0,5.0,5.0,25,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIbGVtWFpREAE,5,Atika Putri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIbGVtWFpREAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHlemXZQ%7CCgwI0ZSrtwYQ6JONngI%7C?hl=id,"untuk makanan nya enak gais aku sering gofood, tp dine in nya juga oke. tempat nya luas adem, req sie buat yg suka nongki",2024-09-18,5.0,5.0,5.0,121,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIbFluV1ZnEAE,5,Dinanda Faradias,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIbFluV1ZnEAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHlYnWVg%7CCgwIl5OrtwYQwMSYngE%7C?hl=id,Mantapp,2024-09-18,5.0,5.0,5.0,9,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIbGJHSnJRRRAB,5,Nabila Furqona S,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIbGJHSnJRRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHlbGJrQE%7CCgwIrJKrtwYQgIP7oQM%7C?hl=id,Layanan baik,2024-09-18,5.0,5.0,5.0,12,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIcFk3LWxRRRAB,5,Ayu nur'aini rahmawati,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIcFk3LWxRRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHpY7-lQE%7CCgwIyo2qtwYQ4I-y8gE%7C?hl=id,enak banget,2024-09-18,5.0,5.0,5.0,11,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIcGZxZEd3EAE,5,Putri Aryanti Fadillah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIcGZxZEd3EAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHpfqdGw%7CCgsI8oiqtwYQwMLDBQ%7C?hl=id,Enakk bangett disinii pelayannya ramahhh,2024-09-18,5.0,5.0,5.0,43,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIX3FTUjZ3RRAB,5,Dia Santika,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIX3FTUjZ3RRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDH_qSR6wE%7CCgsI-vygtwYQsMnIaQ%7C?hl=id,Kak Nisa baik ramah,2024-09-16,5.0,5.0,5.0,20,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIX3NUSURnEAE,5,ELISDAWATI,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIX3NUSURnEAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDH_sTIDg%7CCgwIsPygtwYQkJ3dmAI%7C?hl=id,Kasir namanya nisa baik ramah good,2024-09-16,5.0,5.0,5.0,36,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURINXVULTVBRRAB,5,Anisa Tias,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURINXVULTVBRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDH5uT-5AE%7CCgsIqq6btwYQqNHISA%7C?hl=id,mantap sekali,2024-09-15,5.0,5.0,5.0,13,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIaHB1ejF3RRAB,5,Saskia Dela Rizki,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIaHB1ejF3RRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHhpuz1wE%7CCgwIpKCatwYQgMzxuwI%7C?hl=id,Okidoki enak,2024-09-15,5.0,5.0,5.0,12,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIeXVmUUhBEAE,2,Meisya Estifardani,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIeXVmUUhBEAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHyufQHA%7CCgwI5f2WtwYQ0NSUwgE%7C?hl=id,"kecewa bgt sama pelayanannya,ada meja yg kotor bekas makan orang padahal udah ada pelanggan yg mau duduk disitu,udah minta tolong buat bersikan eh malah jawabannya cuman nanti ya kak mana bersihinya kayak gak ikhlas lagi, padahal udah dikasih tau sama temen saya kalo ada air Aqua bekas yang tumpah di kursi dan lantai waktu dibersihkan, malah diem aja dibiarin tumpah mana habis itu gak dipel atau dilap lagi, harusnya dibersihkan atau setidaknya kasih tisu kek, bahaya takut bikin kepeleset orang. Bukan mentang2 rame trs pelayanannya sedikit tapi seenaknya dalam melayani. Tolonggg ya diperbaiki lagi dalam melayani.",2024-09-14,1.0,3.0,2.0,621,negatif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIOHJDSXd3RRAB,5,Silvia Anggraini,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIOHJDSXd3RRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDH8rCIwwE%7CCgwIrOuVtwYQkKKfvQE%7C?hl=id,bagus pelayanannya,2024-09-14,5.0,5.0,5.0,18,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIM09qbGJREAE,5,Nuzul aulia Octaviana,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIM09qbGJREAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDH3OjlbQ%7CCgwItcyRtwYQ0OyktAM%7C?hl=id,"Tempat nya kotor banget, dimana ada minyak porsi nya jg tdi cuma sedikit 4 suap aja abis",2024-09-13,5.0,5.0,1.0,91,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIckwtaThRRRAB,4,food ish,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIckwtaThRRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHrL-i8QE%7CCgsI9cSQtwYQgKKjNg%7C?hl=id,"Sebelumnya udah makan di gacoan urip, terus iseng2 kesini. Beda sama yang di urip kalo disini self service, jadi bakal dikasih bel gitu buat kita ambil sendiri. Untuk mie saya pesen gacoan lvl 3, dan pedesnya pas, untuk porsi ya sesuai harga lah ya mau ngarepin apa wkwk karna gacoan terkenal sama harganya yg murce. Oh iya, mie-nya juga agak lengket? idk what to describe, tapi gak keras kok beda sama di urip mienya ada yang masih belom mateng. Sayangnya tuh mienya udah agak dingin sama pangsit isi ayam-nya? juga kayaknya yang siap sedia jadinya gak ada anget2-nya And then, for service udah bagus, karyawannya sat set bersihin meja, sama kasirnya sabar nunggu saya nyari dompet Overall not bad lah, 710",2024-09-13,4.0,4.0,4.0,720,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChdDSUhNMG9nS0VJQ0FnSURIeE5mbnJnRRAB,4,Bayu Irfanudin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIeE5mbnJnRRAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHxNfnrgE%7CCgwIz56MtwYQyJ3ljQE%7C?hl=id,"Pesen mie gacoan lv 3 rasanya hambar kek gada pedes2nya mungkin salah bikin atau salah input kasirnya gatau jga, dan udang kejunya kok skrang asin bngt yaa",2024-09-12,5.0,4.0,5.0,155,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChZDSUhNMG9nS0VJQ0FnSURIc09HWVVREAE,4,Dion Heriadi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIc09HWVVREAE!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDHsOGYUQ%7CCgwIs-SGtwYQgIr8kgM%7C?hl=id,nice place,2024-09-11,4.0,4.0,4.0,10,positif
Mie Gacoan Kedaton,"Jl. ZA. Pagar Alam, Gedong Meneng, Kec. Kedaton, Kota Bandar Lampung, Lampung, Indonesia",-5.3780492,105.251074,https://www.google.com/maps/search/?api=1&query=Mie%20Gacoan%20Kedaton&query_place_id=ChIJHf7VHJzbQC4RYz0hGHH0vRY,ChRDSUhNMG9nS0VJQ0FnSURIMExnMhAB,5,Fitri Mela Laelasari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSURIMExnMhAB!2m1!1s0x0:0x16bdf47118213d63!3m1!1s2@1:CIHM0ogKEICAgIDH0Lg2%7CCgwI4piGtwYQwOv8nwI%7C?hl=id,Enak enak,2024-09-11,5.0,5.0,5.0,9,positif
